Date,Open,High,Low,Close,Adj Close,Volume
2016-08-10,79.970001,80.220001,79.510002,79.680000,76.848106,5945500
2016-08-11,80.000000,80.279999,79.839996,80.120003,77.272491,6577700
2016-08-12,79.800003,80.080002,79.650002,80.019997,77.176033,4420400
2016-08-15,80.129997,81.150002,80.019997,80.910004,78.034416,6290300
2016-08-16,80.419998,80.910004,80.220001,80.809998,77.937943,6182600
2016-08-17,80.709999,80.860001,80.400002,80.839996,78.102196,4655400
2016-08-18,80.010002,80.589996,79.910004,80.269997,77.551498,7453900
2016-08-19,80.010002,80.470001,79.739998,80.470001,77.744743,8480900
2016-08-22,80.339996,81.080002,79.959999,81.059998,78.314751,7954500
2016-08-23,81.370003,81.760002,80.800003,80.800003,78.063568,10007800
2016-08-24,80.800003,80.980003,80.190002,80.290001,77.570831,5028000
2016-08-25,80.290001,80.519997,80.000000,80.320000,77.599815,5773700
2016-08-26,80.620003,81.139999,80.169998,80.570000,77.841362,7932200
2016-08-29,80.540001,80.989998,80.540001,80.870003,78.131180,4766700
2016-08-30,81.000000,81.190002,80.720001,81.169998,78.421051,4128700
2016-08-31,80.949997,81.199997,80.709999,80.900002,78.160187,7386100
2016-09-01,81.139999,81.550003,80.970001,81.300003,78.546623,6240600
2016-09-02,81.570000,82.150002,81.500000,82.000000,79.222939,6408900
2016-09-06,82.000000,82.529999,81.809998,82.529999,79.734962,8140400
2016-09-07,82.480003,83.260002,82.360001,83.239998,80.420929,9304700
2016-09-08,83.019997,83.629997,82.589996,82.970001,80.160065,7961100
2016-09-09,82.400002,82.809998,81.330002,81.330002,78.575623,11563000
2016-09-12,81.339996,83.129997,81.180000,82.970001,80.160065,9882700
2016-09-13,82.410004,82.440002,81.620003,81.889999,79.116653,8834300
2016-09-14,81.459999,82.220001,81.449997,81.489998,78.730179,10999500
2016-09-15,81.419998,82.129997,81.190002,82.010002,79.232613,10580300
2016-09-16,81.739998,82.260002,81.419998,82.070000,79.290558,11702000
2016-09-19,82.430000,83.040001,82.230003,82.510002,79.715652,8361700
2016-09-20,82.970001,83.230003,82.320000,82.480003,79.686676,6473300
2016-09-21,82.919998,83.250000,82.269997,83.220001,80.401588,7536200
2016-09-22,83.419998,83.790001,83.199997,83.360001,80.536842,6599400
2016-09-23,83.330002,83.449997,82.519997,82.540001,79.744637,8283700
2016-09-26,82.150002,82.260002,81.690002,81.809998,79.039352,8486800
2016-09-27,81.790001,82.379997,81.500000,82.160004,79.377502,7969500
2016-09-28,82.379997,83.010002,81.940002,82.970001,80.160065,7974300
2016-09-29,82.720001,83.059998,81.790001,81.919998,79.145622,5885400
2016-09-30,82.160004,83.040001,81.680000,82.699997,79.899223,9776800
2016-10-03,82.419998,83.110001,82.300003,82.860001,80.053787,8155400
2016-10-04,83.279999,83.529999,82.580002,82.730003,79.928192,5772000
2016-10-05,82.959999,83.449997,82.900002,83.349998,80.527199,6163400
2016-10-06,83.120003,83.480003,82.879997,83.360001,80.536842,7687100
2016-10-07,83.489998,83.699997,82.639999,82.879997,80.073112,8238100
2016-10-10,83.129997,83.540001,82.940002,83.120003,80.305008,7371500
2016-10-11,82.680000,82.790001,81.570000,82.040001,79.261566,6227400
2016-10-12,81.839996,82.540001,81.820000,82.250000,79.464439,3923600
2016-10-13,81.650002,82.129997,81.110001,81.870003,79.097336,6810900
2016-10-14,82.040001,83.190002,82.040001,82.449997,79.657669,6698100
2016-10-17,82.580002,82.690002,82.040001,82.150002,79.367836,8473700
2016-10-18,81.500000,82.370003,81.349998,81.580002,78.817139,11680400
2016-10-19,81.650002,82.870003,81.650002,82.809998,80.005493,8440900
2016-10-20,83.050003,83.099998,82.169998,82.500000,79.706001,6945200
2016-10-21,82.019997,82.540001,81.580002,82.349998,79.561058,8043200
2016-10-24,83.269997,83.589996,82.709999,83.169998,80.353294,16267000
2016-10-25,83.169998,83.169998,81.699997,82.029999,79.251900,15085900
2016-10-26,81.620003,82.260002,81.410004,81.750000,78.981384,8748400
2016-10-27,81.959999,82.269997,81.610001,81.919998,79.145622,7039200
2016-10-28,82.519997,83.360001,82.110001,82.220001,79.435478,10919600
2016-10-31,82.440002,82.900002,82.360001,82.510002,79.715652,10024000
2016-11-01,82.639999,82.690002,81.330002,81.620003,78.855804,10881500
2016-11-02,80.889999,81.379997,80.519997,80.580002,77.851021,9170900
2016-11-03,80.750000,81.129997,80.540001,80.650002,77.918633,7563100
2016-11-04,80.650002,81.239998,80.330002,80.360001,77.638474,7588100
2016-11-07,81.639999,82.529999,81.449997,82.510002,79.715652,7277900
2016-11-08,82.389999,83.160004,82.150002,82.879997,80.073112,7152000
2016-11-09,81.809998,83.300003,81.220001,83.239998,80.420929,12158500
2016-11-10,83.300003,83.959999,81.419998,81.870003,79.097336,17171600
2016-11-11,81.589996,82.629997,81.519997,81.879997,79.106987,7368000
2016-11-14,82.019997,82.220001,77.300003,78.379997,75.725510,21773500
2016-11-15,78.230003,79.540001,77.800003,78.570000,75.909096,18523400
2016-11-16,78.790001,80.190002,78.760002,80.080002,77.530777,9997700
2016-11-17,80.320000,81.199997,80.180000,81.070000,78.489243,8081800
2016-11-18,81.150002,81.500000,80.529999,80.820000,78.247208,7920800
2016-11-21,81.230003,81.779999,80.900002,81.690002,79.089500,8942100
2016-11-22,81.690002,81.690002,79.260002,79.930000,77.385536,18133900
2016-11-23,79.980003,79.989998,78.949997,79.570000,77.036995,12802600
2016-11-25,79.989998,80.370003,79.739998,80.129997,77.579155,6495700
2016-11-28,79.660004,80.010002,79.050003,79.080002,76.562599,11793100
2016-11-29,79.120003,79.580002,78.949997,79.150002,76.630356,8575200
2016-11-30,79.449997,79.449997,77.279999,77.320000,74.858627,15353900
2016-12-01,77.570000,77.620003,75.250000,75.430000,73.028801,21053000
2016-12-02,75.400002,76.250000,75.169998,75.720001,73.309555,13629600
2016-12-05,76.629997,77.599998,76.550003,77.309998,74.848938,12119200
2016-12-06,77.940002,77.970001,76.709999,77.110001,74.655304,13896600
2016-12-07,77.269997,79.489998,77.250000,79.309998,76.785271,13919800
2016-12-08,79.680000,79.870003,78.970001,79.279999,76.756241,13320100
2016-12-09,79.150002,79.930000,78.830002,79.139999,76.620682,10728300
2016-12-12,78.989998,79.029999,77.919998,78.500000,76.001068,11942300
2016-12-13,78.809998,79.500000,78.250000,79.199997,76.678772,12995100
2016-12-14,79.279999,79.980003,79.120003,79.129997,76.610992,20146200
2016-12-15,79.370003,80.389999,79.129997,79.500000,76.969231,14070900
2016-12-16,79.220001,79.459999,78.169998,78.349998,75.855835,19141700
2016-12-19,78.040001,78.599998,78.019997,78.099998,75.613785,8699100
2016-12-20,78.410004,78.580002,77.690002,78.360001,75.865509,6917400
2016-12-21,78.480003,78.550003,77.980003,78.139999,75.652519,9343600
2016-12-22,78.019997,78.059998,77.190002,77.900002,75.420174,12074000
2016-12-23,78.080002,78.480003,77.900002,78.150002,75.662209,6192900
2016-12-27,78.269997,78.849998,78.230003,78.349998,75.855835,3776000
2016-12-28,78.400002,78.650002,77.970001,78.300003,75.807449,7587100
2016-12-29,78.489998,78.839996,78.300003,78.330002,75.836464,6241100
2016-12-30,78.430000,78.540001,77.940002,78.019997,75.536331,7127300
2017-01-03,78.760002,79.910004,78.489998,79.500000,76.969231,13785200
2017-01-04,79.440002,80.260002,79.360001,80.150002,77.598534,8033100
2017-01-05,80.339996,81.529999,80.220001,81.089996,78.508606,7805100
2017-01-06,81.300003,82.489998,80.940002,82.209999,79.592957,8898300
2017-01-09,82.279999,82.449997,81.650002,81.750000,79.147598,7305300
2017-01-10,81.699997,81.900002,81.129997,81.309998,78.721581,6017500
2017-01-11,81.250000,81.800003,80.910004,81.800003,79.196014,7499200
2017-01-12,81.050003,81.470001,80.510002,81.370003,78.779709,6884000
2017-01-13,81.019997,81.849998,80.790001,81.169998,78.586060,7291200
2017-01-17,80.760002,81.489998,80.760002,81.260002,78.673187,6326500
2017-01-18,81.269997,81.830002,80.980003,81.589996,78.992683,8512300
2017-01-19,81.790001,81.849998,81.410004,81.730003,79.128242,6479400
2017-01-20,82.089996,82.279999,81.610001,81.839996,79.234734,9048500
2017-01-23,81.699997,82.300003,81.500000,82.150002,79.534882,7414200
2017-01-24,82.400002,83.489998,81.849998,83.230003,80.580482,8397500
2017-01-25,83.790001,84.269997,83.449997,83.900002,81.229156,9360900
2017-01-26,83.919998,83.919998,83.080002,83.239998,80.590179,8428200
2017-01-27,83.320000,83.800003,82.919998,83.769997,81.103279,5445900
2017-01-30,83.470001,83.739998,82.660004,83.699997,81.035538,8792800
2017-01-31,82.129997,83.279999,82.099998,82.709999,80.077049,7479400
2017-02-01,82.900002,83.089996,82.050003,82.440002,79.815636,7534400
2017-02-02,82.139999,82.699997,81.570000,82.300003,79.680107,11142300
2017-02-03,85.739998,86.820000,85.110001,86.080002,83.339767,28079600
2017-02-06,86.070000,86.099998,85.510002,85.830002,83.097717,9665300
2017-02-07,85.959999,86.349998,85.669998,85.779999,83.049301,8600300
2017-02-08,85.800003,85.839996,85.080002,85.089996,82.381271,7587700
2017-02-09,85.370003,85.769997,84.879997,85.580002,82.855667,6554700
2017-02-10,85.800003,86.139999,85.230003,85.900002,83.165497,10432000
2017-02-13,86.199997,86.699997,86.000000,86.440002,83.688293,6046300
2017-02-14,86.519997,86.970001,86.260002,86.849998,84.085243,5952000
2017-02-15,87.019997,87.540001,86.699997,87.540001,84.914619,8049700
2017-02-16,87.550003,87.680000,86.790001,87.410004,84.788513,8680600
2017-02-17,87.269997,87.680000,86.980003,87.459999,84.837013,5887200
2017-02-21,87.510002,88.040001,87.169998,87.919998,85.283203,9301300
2017-02-22,87.610001,88.150002,87.510002,87.800003,85.166809,8389900
2017-02-23,88.230003,88.489998,87.870003,88.180000,85.535423,6040500
2017-02-24,87.360001,88.430000,87.300003,88.430000,85.777924,5151300
2017-02-27,88.320000,88.379997,87.910004,88.000000,85.360825,6131600
2017-02-28,88.160004,88.379997,87.760002,87.940002,85.302597,8521900
2017-03-01,88.739998,89.139999,88.419998,88.989998,86.321136,11131400
2017-03-02,89.000000,89.129997,88.099998,88.529999,85.874931,10544200
2017-03-03,88.309998,88.910004,88.180000,88.790001,86.127113,5700600
2017-03-06,88.529999,89.269997,88.269997,88.940002,86.272614,7347600
2017-03-07,88.989998,89.300003,88.849998,89.059998,86.389008,5688400
2017-03-08,89.169998,89.300003,88.870003,88.959999,86.292030,5866800
2017-03-09,89.019997,89.500000,88.709999,89.110001,86.437531,5953900
2017-03-10,89.500000,89.860001,89.099998,89.730003,87.038918,12246700
2017-03-13,89.800003,90.309998,89.610001,90.110001,87.407532,8944100
2017-03-14,89.930000,90.029999,89.239998,89.550003,86.864334,6009400
2017-03-15,89.750000,90.099998,89.410004,89.919998,87.223213,6350700
2017-03-16,90.309998,90.330002,89.470001,90.040001,87.339630,9174400
2017-03-17,90.250000,90.629997,90.169998,90.239998,87.533638,8613400
2017-03-20,90.290001,92.050003,88.970001,89.180000,86.505417,9438000
2017-03-21,89.489998,89.709999,88.000000,88.059998,85.419006,11092100
2017-03-22,87.849998,89.040001,87.849998,88.519997,85.865227,7828600
2017-03-23,88.470001,89.389999,88.419998,88.860001,86.195030,7710700
2017-03-24,89.059998,89.610001,88.970001,89.190002,86.515121,7597600
2017-03-27,88.309998,88.989998,88.070000,88.949997,86.282318,5230000
2017-03-28,89.120003,89.419998,88.489998,89.120003,86.447235,7045500
2017-03-29,88.989998,89.389999,88.559998,89.180000,86.505417,4738000
2017-03-30,89.080002,89.099998,88.599998,89.010002,86.340523,6227100
2017-03-31,88.980003,89.349998,88.870003,88.870003,86.204727,6429800
2017-04-03,89.139999,89.459999,88.400002,89.360001,86.680016,9125800
2017-04-04,89.010002,89.330002,88.660004,88.779999,86.117432,4859900
2017-04-05,89.129997,90.199997,88.949997,89.029999,86.359940,7251600
2017-04-06,89.000000,89.260002,88.779999,89.089996,86.418106,8473900
2017-04-07,88.970001,89.239998,88.519997,88.739998,86.078621,5439500
2017-04-10,88.620003,89.250000,88.519997,88.860001,86.195030,5999400
2017-04-11,88.599998,88.849998,88.129997,88.849998,86.185326,7058500
2017-04-12,88.699997,89.209999,88.559998,88.680000,86.020401,5912500
2017-04-13,88.470001,89.779999,88.430000,88.870003,86.204727,7242700
2017-04-17,89.089996,89.900002,88.750000,89.809998,87.116531,6122800
2017-04-18,89.639999,89.919998,89.239998,89.730003,87.038918,6823500
2017-04-19,90.089996,90.620003,89.599998,89.750000,87.058319,7301300
2017-04-20,90.139999,91.500000,89.900002,91.150002,88.416344,12178300
2017-04-21,92.769997,92.800003,91.019997,91.150002,88.416344,19442600
2017-04-24,92.150002,92.500000,91.010002,91.849998,89.095352,11705400
2017-04-25,91.989998,92.349998,91.580002,92.110001,89.347557,7769200
2017-04-26,92.019997,92.480003,91.750000,91.820000,89.066238,11295200
2017-04-27,91.949997,92.000000,91.279999,91.599998,88.852844,5856800
2017-04-28,91.389999,91.550003,90.980003,91.220001,88.484238,6888500
2017-05-01,91.290001,91.669998,91.139999,91.260002,88.523048,9042100
2017-05-02,91.620003,92.750000,91.529999,92.540001,89.764656,11627700
2017-05-03,92.400002,92.550003,91.980003,92.440002,89.667656,4909000
2017-05-04,92.699997,92.849998,92.250000,92.620003,89.842262,5257000
2017-05-05,92.900002,92.980003,91.760002,92.089996,89.328140,8844500
2017-05-08,92.050003,92.160004,91.519997,91.919998,89.163246,5223600
2017-05-09,91.900002,92.139999,91.830002,92.000000,89.240860,3969500
2017-05-10,91.699997,92.410004,91.680000,92.250000,89.483322,6747600
2017-05-11,92.120003,92.309998,91.620003,92.099998,89.337852,7052200
2017-05-12,92.190002,92.779999,91.980003,92.730003,89.948959,5898800
2017-05-15,92.730003,93.419998,92.720001,93.230003,90.433960,7040100
2017-05-16,93.349998,93.720001,92.970001,93.150002,90.356361,5497400
2017-05-17,92.480003,92.760002,91.709999,91.760002,89.165970,8240200
2017-05-18,91.360001,92.480003,91.360001,91.709999,89.117401,8239800
2017-05-19,91.980003,92.809998,91.709999,92.480003,89.865623,9361300
2017-05-22,92.529999,93.599998,92.430000,93.309998,90.672180,9186200
2017-05-23,93.559998,94.070000,93.470001,93.860001,91.206619,7616100
2017-05-24,94.019997,94.989998,94.019997,94.809998,92.129768,6825300
2017-05-25,95.089996,95.379997,94.889999,95.040001,92.353271,7262400
2017-05-26,95.000000,95.120003,94.389999,94.669998,91.993729,4133900
2017-05-30,94.660004,94.879997,94.339996,94.720001,92.042320,6292700
2017-05-31,95.080002,95.529999,94.459999,95.230003,92.537895,9866000
2017-06-01,95.400002,95.449997,94.610001,95.400002,92.703087,8911900
2017-06-02,95.410004,96.190002,95.410004,96.150002,93.431885,8570200
2017-06-05,96.320000,96.589996,96.110001,96.550003,93.820572,14510500
2017-06-06,96.269997,96.599998,95.559998,95.790001,93.082069,7030300
2017-06-07,96.029999,96.220001,95.760002,96.089996,93.373596,6720300
2017-06-08,95.870003,96.120003,95.290001,96.089996,93.373596,7720300
2017-06-09,96.089996,96.250000,93.709999,94.559998,91.886841,16887100
2017-06-12,93.690002,94.040001,92.800003,93.500000,90.856804,15610000
2017-06-13,94.000000,95.339996,93.970001,95.080002,92.392128,8700100
2017-06-14,95.320000,96.000000,94.949997,95.320000,92.625351,6347000
2017-06-15,94.440002,94.529999,93.529999,94.169998,91.507866,12793900
2017-06-16,94.309998,94.440002,93.739998,94.169998,91.507866,14705100
2017-06-19,94.750000,94.849998,94.250000,94.790001,92.110329,5984300
2017-06-20,94.790001,94.959999,94.330002,94.379997,91.711914,5626700
2017-06-21,94.610001,94.769997,94.070000,94.540001,91.867409,5611400
2017-06-22,94.489998,94.510002,93.870003,93.949997,91.294060,5846500
2017-06-23,94.160004,95.650002,93.889999,95.580002,92.877998,11637300
2017-06-26,95.800003,96.269997,95.099998,95.220001,92.528175,6970800
2017-06-27,95.150002,95.339996,94.629997,94.900002,92.217209,6283600
2017-06-28,95.150002,96.400002,94.660004,96.230003,93.509613,5571300
2017-06-29,95.790001,95.790001,94.010002,94.419998,91.750793,8872500
2017-06-30,94.379997,94.620003,93.779999,93.779999,91.128883,9036600
2017-07-03,94.379997,94.410004,93.349998,93.349998,90.711044,6197700
2017-07-05,93.750000,94.400002,93.720001,94.010002,91.352394,9339600
2017-07-06,93.449997,93.970001,93.190002,93.250000,90.613861,8215700
2017-07-07,93.500000,94.410004,93.500000,93.919998,91.264915,6175800
2017-07-10,94.150002,95.370003,94.150002,95.089996,92.401840,8851800
2017-07-11,95.080002,95.629997,94.930000,95.410004,92.712822,5554100
2017-07-12,95.980003,96.449997,95.629997,96.180000,93.461044,5974800
2017-07-13,96.419998,96.650002,95.769997,95.940002,93.227821,6721700
2017-07-14,96.139999,97.370003,96.120003,96.930000,94.189819,6195800
2017-07-17,97.110001,97.290001,96.589996,96.830002,94.092667,5914900
2017-07-18,96.849998,97.750000,96.610001,97.580002,94.821472,7435000
2017-07-19,97.639999,98.330002,97.550003,98.250000,95.472527,6390400
2017-07-20,99.110001,99.139999,97.930000,98.110001,95.336472,8572900
2017-07-21,99.599998,100.489998,99.089996,99.599998,96.784355,17400200
2017-07-24,99.550003,100.419998,99.139999,100.370003,97.532578,9186000
2017-07-25,100.650002,100.849998,99.800003,99.989998,97.163307,6774900
2017-07-26,100.010002,100.989998,99.860001,100.849998,97.999016,7205400
2017-07-27,100.970001,101.180000,98.550003,99.570000,96.755211,10543900
2017-07-28,99.120003,99.589996,98.510002,99.150002,96.347069,6558800
2017-07-31,99.500000,100.000000,99.139999,99.559998,96.745483,7576600
2017-08-01,100.360001,101.070000,99.959999,100.870003,98.018448,6018100
2017-08-02,101.029999,101.279999,100.239998,101.279999,98.416840,5955600
2017-08-03,100.940002,101.099998,100.330002,100.589996,97.746376,5697500
2017-08-04,100.959999,101.339996,100.610001,100.889999,98.037888,4618000
2017-08-07,100.919998,101.540001,100.589996,101.489998,98.620926,7047100
2017-08-08,101.500000,101.720001,100.930000,101.279999,98.416840,6283700
2017-08-09,100.760002,101.300003,100.599998,100.970001,98.115623,6902100
2017-08-10,100.540001,100.879997,99.430000,99.489998,96.677444,8560800
2017-08-11,99.550003,100.300003,99.529999,100.089996,97.260506,5268200
2017-08-14,100.980003,102.110001,100.750000,101.870003,98.990189,5657600
2017-08-15,102.360001,102.779999,101.970001,102.629997,99.728706,5386000
2017-08-16,102.760002,103.930000,102.639999,103.320000,100.560867,13408300
2017-08-17,103.330002,103.529999,102.160004,102.160004,99.431847,7381600
2017-08-18,102.080002,103.089996,101.940002,102.510002,99.772499,5670900
2017-08-21,102.620003,103.349998,102.330002,103.220001,100.463531,5395000
2017-08-22,103.440002,104.199997,103.139999,104.070000,101.290848,5481000
2017-08-23,103.769997,103.970001,102.989998,103.180000,100.424614,5057200
2017-08-24,103.320000,103.500000,102.639999,103.220001,100.463531,4082300
2017-08-25,103.650002,103.879997,103.160004,103.349998,100.590065,4467400
2017-08-28,103.650002,103.830002,103.260002,103.779999,101.008598,3919900
2017-08-29,102.919998,104.070000,102.639999,103.769997,100.998863,7135300
2017-08-30,103.699997,104.000000,103.519997,103.730003,100.959908,8712700
2017-08-31,104.059998,104.190002,103.029999,103.519997,100.755524,13766000
2017-09-01,104.040001,104.080002,103.440002,103.900002,101.125374,4466800
2017-09-05,103.400002,103.459999,102.260002,103.010002,100.259140,6337500
2017-09-06,103.339996,103.750000,103.099998,103.180000,100.424614,6372200
2017-09-07,103.709999,105.440002,103.610001,104.559998,101.767754,6508600
2017-09-08,104.330002,104.769997,104.059998,104.430000,101.641220,5787200
2017-09-11,105.480003,106.150002,105.150002,106.150002,103.315285,6956000
2017-09-12,106.639999,106.639999,105.760002,106.209999,103.373688,5212400
2017-09-13,106.260002,106.260002,105.239998,105.830002,103.003830,6215700
2017-09-14,105.500000,106.839996,105.500000,106.080002,103.247162,8154000
2017-09-15,105.739998,106.139999,104.949997,105.300003,102.487999,12622900
2017-09-18,105.349998,105.519997,104.620003,104.830002,102.030556,7330300
2017-09-19,105.129997,105.930000,104.830002,105.410004,102.595047,9754400
2017-09-20,105.500000,105.769997,104.459999,104.970001,102.166817,8198600
2017-09-21,105.000000,105.610001,104.650002,105.309998,102.497726,4777600
2017-09-22,105.209999,105.680000,105.059998,105.559998,102.741051,4959400
2017-09-25,105.500000,105.650002,102.750000,103.019997,100.268883,9395300
2017-09-26,103.110001,104.019997,102.879997,102.940002,100.191017,6263600
2017-09-27,103.070000,104.120003,102.900002,103.889999,101.115646,8337400
2017-09-28,103.750000,104.980003,103.739998,104.580002,101.787193,5947800
2017-09-29,104.750000,105.430000,104.690002,105.239998,102.429581,7676300
2017-10-02,105.540001,105.989998,105.099998,105.440002,102.624268,4885600
2017-10-03,105.650002,105.900002,105.290001,105.589996,102.770256,4411100
2017-10-04,105.709999,105.739998,104.900002,105.309998,102.497726,4146800
2017-10-05,105.599998,106.250000,105.150002,106.239998,103.402893,4396100
2017-10-06,106.290001,106.959999,105.870003,106.730003,103.879807,4587000
2017-10-09,106.599998,107.650002,106.540001,107.010002,104.152328,4787000
2017-10-10,107.580002,107.599998,106.820000,107.309998,104.444313,4015600
2017-10-11,107.699997,108.589996,107.599998,108.440002,105.544136,6473100
2017-10-12,108.500000,108.709999,107.900002,108.110001,105.222954,6496100
2017-10-13,108.500000,109.260002,108.400002,108.660004,105.758270,5154600
2017-10-16,108.790001,109.050003,107.160004,108.300003,105.407898,5552200
2017-10-17,108.250000,108.419998,107.300003,107.540001,104.668175,5979400
2017-10-18,107.620003,108.000000,107.459999,107.800003,104.921219,4817300
2017-10-19,107.269997,107.779999,106.900002,107.019997,104.162071,10840200
2017-10-20,107.699997,107.699997,106.970001,107.550003,104.677910,7848900
2017-10-23,108.050003,108.230003,107.099998,107.529999,104.658447,6316700
2017-10-24,107.559998,108.639999,107.180000,108.410004,105.514931,10511200
2017-10-25,109.410004,110.610001,108.000000,109.489998,106.566109,13261300
2017-10-26,110.379997,110.739998,109.669998,109.800003,106.867813,7380100
2017-10-27,110.070000,110.129997,108.690002,109.709999,106.780220,7862700
2017-10-30,109.669998,110.239998,108.919998,110.040001,107.101395,5148600
2017-10-31,110.580002,110.690002,108.660004,109.980003,107.043030,8002500
2017-11-01,110.500000,111.400002,110.419998,111.070000,108.103905,6167300
2017-11-02,111.019997,111.370003,110.199997,110.980003,108.016312,5506600
2017-11-03,110.940002,111.419998,110.510002,111.360001,108.386162,3757600
2017-11-06,111.360001,112.150002,111.199997,111.919998,108.931213,4094700
2017-11-07,112.250000,112.470001,111.559998,112.089996,109.096664,3697900
2017-11-08,112.010002,112.910004,111.820000,112.470001,109.466530,4417800
2017-11-09,111.800003,112.220001,110.930000,112.139999,109.145325,4334700
2017-11-10,111.709999,111.980003,111.279999,111.879997,108.892273,4198900
2017-11-13,111.550003,111.860001,111.339996,111.400002,108.425095,7185600
2017-11-14,111.080002,112.040001,110.809998,111.980003,108.989609,5679600
2017-11-15,111.339996,111.870003,110.139999,110.250000,107.305817,6895100
2017-11-16,110.750000,111.440002,110.570000,111.019997,108.246719,5655100
2017-11-17,110.690002,110.910004,109.699997,109.820000,107.076683,8812400
2017-11-20,109.949997,110.680000,109.690002,109.949997,107.203415,6873200
2017-11-21,110.449997,111.489998,110.300003,111.449997,108.665947,6456500
2017-11-22,111.500000,111.660004,110.699997,110.820000,108.051689,4067600
2017-11-24,111.309998,112.160004,111.139999,111.970001,109.172981,3045600
2017-11-27,112.000000,112.540001,111.910004,112.379997,109.572731,6620500
2017-11-28,112.599998,113.620003,112.559998,113.360001,110.528236,6671300
2017-11-29,113.620003,113.620003,106.900002,109.860001,107.115677,14505400
2017-11-30,110.500000,112.589996,110.029999,112.589996,109.777458,18533300
2017-12-01,112.379997,112.440002,109.760002,110.730003,107.963959,13101800
2017-12-04,111.330002,111.449997,106.970001,107.430000,104.746368,18909100
2017-12-05,108.889999,109.239998,106.599998,108.580002,105.867645,12081500
2017-12-06,108.489998,110.169998,108.260002,109.739998,106.998672,7532100
2017-12-07,109.769997,111.410004,109.449997,111.400002,108.617203,7384900
2017-12-08,112.129997,112.610001,111.820000,112.599998,109.787216,7594900
2017-12-11,112.500000,113.349998,112.160004,112.370003,109.562965,7538600
2017-12-12,112.370003,113.730003,112.000000,113.459999,110.625748,8754400
2017-12-13,113.750000,114.370003,113.190002,113.309998,110.479507,8088900
2017-12-14,113.550003,114.089996,112.919998,112.919998,110.099228,9815600
2017-12-15,113.970001,114.199997,112.389999,113.820000,110.976761,16388000
2017-12-18,114.690002,114.750000,113.250000,113.550003,110.713501,8961800
2017-12-19,113.279999,113.279999,112.080002,112.139999,109.338715,7899400
2017-12-20,112.720001,113.099998,111.989998,112.120003,109.319221,6201900
2017-12-21,112.599998,113.099998,112.320000,112.410004,109.601974,8866400
2017-12-22,112.389999,113.110001,112.250000,112.690002,109.874985,6190100
2017-12-26,112.070000,113.440002,112.070000,112.989998,110.167480,3948900
2017-12-27,112.690002,114.070000,112.650002,114.019997,111.171761,7073100
2017-12-28,114.300003,114.919998,113.989998,114.349998,111.493507,6937100
2017-12-29,114.750000,114.889999,114.019997,114.019997,111.171761,5249000
2018-01-02,114.570000,115.080002,113.949997,114.510002,111.649521,6080900
2018-01-03,114.949997,115.790001,114.660004,115.650002,112.761047,6946100
2018-01-04,116.250000,117.360001,116.029999,116.080002,113.180290,7805300
2018-01-05,116.989998,119.000000,116.419998,118.860001,115.890854,8590500
2018-01-08,118.610001,120.480003,118.070000,119.339996,116.358864,6660700
2018-01-09,119.970001,119.970001,118.660004,119.110001,116.134605,6562400
2018-01-10,118.690002,119.050003,117.459999,118.980003,116.007858,7490300
2018-01-11,118.800003,119.980003,118.680000,119.839996,116.846375,5982100
2018-01-12,120.120003,120.349998,119.709999,120.089996,117.090118,5585800
2018-01-16,121.180000,121.940002,119.910004,120.389999,117.382645,8803800
2018-01-17,121.199997,122.160004,120.730003,121.980003,118.932907,7991500
2018-01-18,122.519997,123.199997,122.029999,123.110001,120.034691,8661000
2018-01-19,123.050003,123.650002,121.919998,122.699997,119.634926,8250700
2018-01-22,122.870003,124.330002,122.400002,124.330002,121.224228,9355000
2018-01-23,124.599998,125.510002,124.209999,124.650002,121.536217,5683300
2018-01-24,125.050003,125.449997,123.709999,124.550003,121.438713,6425200
2018-01-25,125.000000,125.470001,124.629997,125.220001,122.091980,7166400
2018-01-26,125.769997,126.379997,124.760002,126.320000,123.164490,5604900
2018-01-29,126.739998,126.879997,124.690002,124.839996,121.721458,6257900
2018-01-30,123.820000,124.290001,122.839996,123.550003,120.463699,8154400
2018-01-31,123.779999,124.480003,123.040001,124.230003,121.126701,7338200
2018-02-01,124.739998,126.260002,124.099998,125.720001,122.579491,11169700
2018-02-02,123.720001,123.720001,120.699997,120.910004,117.889648,13937700
2018-02-05,118.699997,121.129997,115.010002,116.269997,113.365540,16623900
2018-02-06,115.199997,120.300003,113.250000,119.970001,116.973129,19053300
2018-02-07,120.089996,122.459999,119.209999,119.650002,116.661125,9294000
2018-02-08,119.529999,119.820000,113.540001,113.860001,111.015747,12673400
2018-02-09,114.550003,117.209999,111.019997,116.320000,113.414291,17695500
2018-02-12,117.790001,118.839996,116.879997,118.470001,115.510597,11526300
2018-02-13,117.849998,118.800003,117.129997,118.349998,115.393593,7803900
2018-02-14,117.620003,120.949997,117.500000,120.830002,117.811638,9206400
2018-02-15,121.699997,122.309998,119.970001,122.279999,119.432991,6921300
2018-02-16,121.629997,122.989998,121.570000,121.849998,119.013008,6371400
2018-02-20,121.349998,123.050003,121.019997,122.010002,119.169273,6182800
2018-02-21,122.050003,122.830002,120.410004,120.430000,117.626068,7676100
2018-02-22,120.669998,121.379997,119.620003,120.379997,117.577232,4994000
2018-02-23,121.570000,122.959999,121.220001,122.930000,120.067863,5036900
